# == pyFAI calibration ==
# Distance Sample to Detector: 0.43905087123459974 m
# PONI: 2.850e-01, 1.240e-01 m
# Rotations: 0.000325 0.001283 0.000004 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 439.051 mm
# Center: x=720.094, y=1660.355 pix
# Tilt: 0.076 deg  TiltPlanRot: 104.202 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.94369802997835e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_300_00_0001p.xy
#       2th_deg             I 
  2.892002e+00    2.933236e+02
  2.899116e+00    2.925218e+02
  2.906230e+00    2.945992e+02
  2.913345e+00    2.949955e+02
  2.920459e+00    2.943980e+02
  2.927574e+00    2.953640e+02
  2.934688e+00    2.948521e+02
  2.941802e+00    2.937494e+02
  2.948917e+00    2.947394e+02
  2.956031e+00    2.961115e+02
  2.963146e+00    2.958906e+02
  2.970260e+00    2.968648e+02
  2.977374e+00    2.972751e+02
  2.984489e+00    2.966505e+02
  2.991603e+00    2.966890e+02
  2.998718e+00    2.966425e+02
  3.005832e+00    2.965429e+02
  3.012946e+00    2.966418e+02
  3.020061e+00    2.978659e+02
  3.027175e+00    2.973747e+02
  3.034290e+00    2.964550e+02
  3.041404e+00    2.972724e+02
  3.048518e+00    2.973489e+02
  3.055633e+00    2.960646e+02
  3.062747e+00    2.977580e+02
  3.069862e+00    2.981282e+02
  3.076976e+00    2.976816e+02
  3.084090e+00    2.996425e+02
  3.091205e+00    2.998781e+02
  3.098319e+00    2.991869e+02
  3.105434e+00    3.005420e+02
  3.112548e+00    3.005665e+02
  3.119662e+00    3.000728e+02
  3.126777e+00    3.011240e+02
  3.133891e+00    3.012068e+02
  3.141005e+00    3.009937e+02
  3.148120e+00    3.013669e+02
  3.155234e+00    3.021221e+02
  3.162349e+00    3.016230e+02
  3.169463e+00    3.014494e+02
  3.176577e+00    3.017146e+02
  3.183692e+00    3.017715e+02
  3.190806e+00    3.018237e+02
  3.197921e+00    3.032597e+02
  3.205035e+00    3.033989e+02
  3.212149e+00    3.026283e+02
  3.219264e+00    3.030738e+02
  3.226378e+00    3.024303e+02
  3.233493e+00    3.016889e+02
  3.240607e+00    3.025934e+02
  3.247721e+00    3.029239e+02
  3.254836e+00    3.026068e+02
  3.261950e+00    3.032929e+02
  3.269065e+00    3.036258e+02
  3.276179e+00    3.033554e+02
  3.283293e+00    3.043219e+02
  3.290408e+00    3.052477e+02
  3.297522e+00    3.044887e+02
