# == pyFAI calibration ==
# Distance Sample to Detector: 0.23901849966608074 m
# PONI: 2.853e-01, 1.238e-01 m
# Rotations: -0.000136 0.001317 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 239.019 mm
# Center: x=720.196, y=1660.328 pix
# Tilt: 0.076 deg  TiltPlanRot: 84.085 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.94369802997835e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_100_00_0001p.xy
#       2th_deg             I 
  7.789193e+00    8.230275e+02
  7.799740e+00    8.206276e+02
  7.810287e+00    8.184462e+02
  7.820835e+00    8.179542e+02
  7.831382e+00    8.167820e+02
  7.841929e+00    8.148403e+02
  7.852477e+00    8.126299e+02
  7.863024e+00    8.117133e+02
  7.873571e+00    8.110273e+02
  7.884118e+00    8.076730e+02
  7.894666e+00    8.054279e+02
  7.905213e+00    8.052690e+02
  7.915760e+00    8.046472e+02
  7.926308e+00    8.201669e+02
  7.936855e+00    8.354828e+02
  7.947402e+00    8.457197e+02
  7.957950e+00    8.520020e+02
  7.968497e+00    8.619480e+02
  7.979044e+00    8.705136e+02
  7.989592e+00    8.783652e+02
  8.000139e+00    8.837476e+02
  8.010686e+00    8.903183e+02
  8.021234e+00    8.950605e+02
  8.031781e+00    8.998592e+02
  8.042328e+00    9.021788e+02
  8.052876e+00    9.061664e+02
  8.063423e+00    9.091238e+02
  8.073970e+00    9.124944e+02
  8.084517e+00    9.161581e+02
  8.095065e+00    9.196276e+02
  8.105612e+00    9.238592e+02
  8.116159e+00    9.274003e+02
  8.126707e+00    9.299998e+02
  8.137254e+00    9.328963e+02
  8.147801e+00    9.363185e+02
  8.158349e+00    9.379094e+02
  8.168896e+00    9.411667e+02
  8.179443e+00    9.434954e+02
  8.189991e+00    9.463799e+02
  8.200538e+00    9.490388e+02
  8.211085e+00    9.517903e+02
  8.221633e+00    9.544388e+02
  8.232180e+00    9.572681e+02
  8.242727e+00    9.586989e+02
  8.253275e+00    9.611780e+02
  8.263822e+00    9.638935e+02
  8.274369e+00    9.673337e+02
  8.284916e+00    9.690267e+02
  8.295464e+00    9.725866e+02
  8.306011e+00    9.747107e+02
  8.316558e+00    9.765498e+02
  8.327106e+00    9.774516e+02
  8.337653e+00    9.790198e+02
  8.348200e+00    9.803137e+02
  8.358748e+00    9.823348e+02
  8.369295e+00    9.838943e+02
  8.379842e+00    9.868969e+02
  8.390390e+00    9.891963e+02
  8.400937e+00    9.902718e+02
  8.411484e+00    9.919692e+02
  8.422032e+00    9.942073e+02
  8.432579e+00    9.957841e+02
  8.443126e+00    9.964652e+02
  8.453674e+00    9.980781e+02
  8.464221e+00    1.000028e+03
  8.474768e+00    1.002349e+03
  8.485315e+00    1.002453e+03
  8.495863e+00    1.004456e+03
  8.506410e+00    1.007124e+03
  8.516957e+00    1.008687e+03
  8.527505e+00    1.009534e+03
  8.538052e+00    1.011375e+03
  8.548599e+00    1.013578e+03
  8.559147e+00    1.014988e+03
  8.569694e+00    1.016371e+03
  8.580241e+00    1.017445e+03
  8.590789e+00    1.019540e+03
  8.601336e+00    1.020466e+03
  8.611883e+00    1.022409e+03
  8.622431e+00    1.023878e+03
  8.632978e+00    1.025827e+03
  8.643525e+00    1.026917e+03
  8.654073e+00    1.027833e+03
  8.664620e+00    1.029089e+03
  8.675167e+00    1.030767e+03
  8.685714e+00    1.030940e+03
  8.696262e+00    1.033469e+03
  8.706809e+00    1.034632e+03
  8.717356e+00    1.038650e+03
  8.727904e+00    1.039797e+03
  8.738451e+00    1.040918e+03
  8.748998e+00    1.043184e+03
  8.759546e+00    1.044558e+03
  8.770093e+00    1.044455e+03
  8.780640e+00    1.045574e+03
  8.791188e+00    1.046497e+03
  8.801735e+00    1.047579e+03
  8.812282e+00    1.049024e+03
  8.822830e+00    1.050330e+03
  8.833377e+00    1.052396e+03
  8.843924e+00    1.053137e+03
  8.854472e+00    1.054298e+03
  8.865019e+00    1.054292e+03
  8.875566e+00    1.056284e+03
  8.886113e+00    1.056935e+03
  8.896661e+00    1.057907e+03
  8.907208e+00    1.059655e+03
  8.917755e+00    1.061353e+03
  8.928303e+00    1.061336e+03
  8.938850e+00    1.061841e+03
  8.949397e+00    1.064034e+03
  8.959945e+00    1.065238e+03
  8.970492e+00    1.064389e+03
  8.981039e+00    1.066151e+03
  8.991587e+00    1.067448e+03
  9.002134e+00    1.069778e+03
  9.012681e+00    1.070381e+03
  9.023229e+00    1.073248e+03
  9.033776e+00    1.074833e+03
  9.044323e+00    1.076044e+03
  9.054871e+00    1.076786e+03
  9.065418e+00    1.078837e+03
  9.075965e+00    1.079916e+03
  9.086512e+00    1.080284e+03
  9.097060e+00    1.081160e+03
  9.107607e+00    1.081172e+03
  9.118154e+00    1.083842e+03
  9.128702e+00    1.083731e+03
  9.139249e+00    1.084550e+03
  9.149796e+00    1.085609e+03
  9.160344e+00    1.087193e+03
  9.170891e+00    1.086318e+03
  9.181438e+00    1.086949e+03
  9.191986e+00    1.088184e+03
  9.202533e+00    1.088858e+03
  9.213080e+00    1.087878e+03
  9.223628e+00    1.087826e+03
  9.234175e+00    1.087671e+03
  9.244722e+00    1.086766e+03
  9.255270e+00    1.079925e+03
  9.265817e+00    1.074746e+03
  9.276364e+00    1.071680e+03
  9.286911e+00    1.068386e+03
  9.297459e+00    1.065871e+03
  9.308006e+00    1.063795e+03
  9.318553e+00    1.063754e+03
  9.329101e+00    1.059829e+03
  9.339648e+00    1.057691e+03
  9.350195e+00    1.056403e+03
  9.360743e+00    1.057006e+03
  9.371290e+00    1.053741e+03
  9.381837e+00    1.052844e+03
  9.392385e+00    1.053298e+03
  9.402932e+00    1.054953e+03
  9.413479e+00    1.054696e+03
  9.424027e+00    1.057632e+03
  9.434574e+00    1.062928e+03
  9.445121e+00    1.068065e+03
  9.455669e+00    1.074228e+03
  9.466216e+00    1.085045e+03
  9.476763e+00    1.105172e+03
  9.487310e+00    1.137971e+03
  9.497858e+00    1.224287e+03
  9.508405e+00    1.453188e+03
  9.518952e+00    2.139683e+03
  9.529500e+00    3.618780e+03
  9.540047e+00    6.543749e+03
  9.550594e+00    1.048475e+04
  9.561142e+00    1.493975e+04
  9.571689e+00    1.838264e+04
  9.582236e+00    2.009717e+04
  9.592784e+00    1.891894e+04
  9.603331e+00    1.573436e+04
  9.613878e+00    1.147894e+04
  9.624426e+00    7.465267e+03
  9.634973e+00    4.471322e+03
  9.645520e+00    2.679677e+03
  9.656068e+00    1.827549e+03
  9.666615e+00    1.391657e+03
  9.677162e+00    1.218252e+03
  9.687709e+00    1.160547e+03
  9.698257e+00    1.131707e+03
  9.708804e+00    1.115448e+03
  9.719351e+00    1.105338e+03
  9.729899e+00    1.096129e+03
  9.740446e+00    1.090729e+03
  9.750993e+00    1.087089e+03
  9.761541e+00    1.083954e+03
  9.772088e+00    1.079253e+03
  9.782635e+00    1.077397e+03
  9.793183e+00    1.075290e+03
  9.803730e+00    1.073588e+03
  9.814277e+00    1.070391e+03
  9.824825e+00    1.068286e+03
  9.835372e+00    1.066665e+03
  9.845919e+00    1.064653e+03
  9.856467e+00    1.062842e+03
  9.867014e+00    1.062144e+03
  9.877561e+00    1.063767e+03
  9.888108e+00    1.061476e+03
  9.898656e+00    1.061286e+03
  9.909203e+00    1.061143e+03
  9.919750e+00    1.062218e+03
  9.930298e+00    1.060536e+03
  9.940845e+00    1.059883e+03
  9.951392e+00    1.059904e+03
  9.961940e+00    1.060897e+03
  9.972487e+00    1.058138e+03
  9.983034e+00    1.058106e+03
  9.993582e+00    1.058513e+03
  1.000413e+01    1.057865e+03
  1.001468e+01    1.055988e+03
  1.002522e+01    1.055098e+03
  1.003577e+01    1.054334e+03
  1.004632e+01    1.053519e+03
  1.005687e+01    1.052319e+03
  1.006741e+01    1.052612e+03
  1.007796e+01    1.053661e+03
  1.008851e+01    1.051500e+03
  1.009905e+01    1.051827e+03
  1.010960e+01    1.051599e+03
  1.012015e+01    1.051492e+03
  1.013070e+01    1.050230e+03
  1.014124e+01    1.049181e+03
  1.015179e+01    1.046297e+03
  1.016234e+01    1.044765e+03
  1.017289e+01    1.042786e+03
  1.018343e+01    1.041736e+03
  1.019398e+01    1.043651e+03
  1.020453e+01    1.046212e+03
  1.021508e+01    1.045303e+03
  1.022562e+01    1.044537e+03
  1.023617e+01    1.044020e+03
  1.024672e+01    1.042638e+03
  1.025726e+01    1.040620e+03
  1.026781e+01    1.039591e+03
  1.027836e+01    1.038220e+03
  1.028891e+01    1.034222e+03
  1.029945e+01    1.032524e+03
  1.031000e+01    1.029941e+03
  1.032055e+01    1.029538e+03
  1.033110e+01    1.028094e+03
  1.034164e+01    1.027630e+03
  1.035219e+01    1.027356e+03
  1.036274e+01    1.027063e+03
  1.037328e+01    1.025754e+03
  1.038383e+01    1.024646e+03
  1.039438e+01    1.024792e+03
  1.040493e+01    1.024437e+03
  1.041547e+01    1.022572e+03
  1.042602e+01    1.022456e+03
  1.043657e+01    1.022323e+03
  1.044712e+01    1.020948e+03
  1.045766e+01    1.020083e+03
  1.046821e+01    1.019610e+03
  1.047876e+01    1.019818e+03
  1.048931e+01    1.016952e+03
  1.049985e+01    1.016121e+03
  1.051040e+01    1.016040e+03
  1.052095e+01    1.016493e+03
  1.053149e+01    1.013434e+03
  1.054204e+01    1.012907e+03
  1.055259e+01    1.011238e+03
  1.056314e+01    1.008385e+03
  1.057368e+01    1.004737e+03
  1.058423e+01    1.002782e+03
  1.059478e+01    9.976042e+02
  1.060533e+01    9.924805e+02
  1.061587e+01    9.898851e+02
  1.062642e+01    9.853547e+02
  1.063697e+01    9.666287e+02
  1.064752e+01    9.540482e+02
  1.065806e+01    9.459814e+02
  1.066861e+01    9.403618e+02
  1.067916e+01    9.363330e+02
  1.068970e+01    9.316813e+02
  1.070025e+01    9.300638e+02
  1.071080e+01    9.251314e+02
  1.072135e+01    9.212285e+02
  1.073189e+01    9.174547e+02
  1.074244e+01    9.146638e+02
  1.075299e+01    9.104880e+02
  1.076354e+01    9.081110e+02
  1.077408e+01    9.064391e+02
  1.078463e+01    9.032398e+02
  1.079518e+01    8.997082e+02
  1.080572e+01    8.955964e+02
  1.081627e+01    8.926854e+02
  1.082682e+01    8.888113e+02
  1.083737e+01    8.848948e+02
  1.084791e+01    8.821176e+02
  1.085846e+01    8.815731e+02
  1.086901e+01    8.788929e+02
  1.087956e+01    8.770588e+02
  1.089010e+01    8.735886e+02
  1.090065e+01    8.722303e+02
  1.091120e+01    8.809904e+02
  1.092175e+01    8.922273e+02
  1.093229e+01    8.969943e+02
  1.094284e+01    8.993335e+02
  1.095339e+01    9.023159e+02
  1.096393e+01    9.033409e+02
  1.097448e+01    9.044487e+02
  1.098503e+01    9.056911e+02
  1.099558e+01    9.063177e+02
  1.100612e+01    9.057138e+02
  1.101667e+01    9.053591e+02
  1.102722e+01    9.056118e+02
  1.103777e+01    9.063470e+02
  1.104831e+01    9.054129e+02
  1.105886e+01    9.046423e+02
  1.106941e+01    9.046376e+02
  1.107996e+01    9.047678e+02
  1.109050e+01    9.043601e+02
  1.110105e+01    9.046646e+02
  1.111160e+01    9.044203e+02
  1.112214e+01    9.041533e+02
  1.113269e+01    9.032328e+02
  1.114324e+01    9.014348e+02
  1.115379e+01    9.010598e+02
  1.116433e+01    8.998914e+02
  1.117488e+01    8.984910e+02
  1.118543e+01    8.981066e+02
  1.119598e+01    8.976938e+02
  1.120652e+01    8.955366e+02
  1.121707e+01    8.945739e+02
  1.122762e+01    8.935709e+02
  1.123816e+01    8.927636e+02
  1.124871e+01    8.912483e+02
  1.125926e+01    8.903052e+02
  1.126981e+01    8.899172e+02
  1.128035e+01    8.876290e+02
  1.129090e+01    8.864657e+02
  1.130145e+01    8.862034e+02
  1.131200e+01    8.858087e+02
  1.132254e+01    8.848275e+02
  1.133309e+01    8.843871e+02
  1.134364e+01    8.836129e+02
  1.135419e+01    8.834900e+02
  1.136473e+01    8.812889e+02
  1.137528e+01    8.791433e+02
  1.138583e+01    8.790671e+02
  1.139637e+01    8.785485e+02
  1.140692e+01    8.767691e+02
  1.141747e+01    8.752466e+02
  1.142802e+01    8.748992e+02
  1.143856e+01    8.728867e+02
  1.144911e+01    8.697853e+02
  1.145966e+01    8.676246e+02
  1.147021e+01    8.666782e+02
  1.148075e+01    8.642850e+02
  1.149130e+01    8.622131e+02
  1.150185e+01    8.611206e+02
  1.151240e+01    8.608588e+02
  1.152294e+01    8.590609e+02
  1.153349e+01    8.589247e+02
  1.154404e+01    8.585995e+02
  1.155458e+01    8.582669e+02
  1.156513e+01    8.573649e+02
  1.157568e+01    8.562373e+02
  1.158623e+01    8.570994e+02
  1.159677e+01    8.552125e+02
  1.160732e+01    8.535590e+02
  1.161787e+01    8.524950e+02
  1.162842e+01    8.524242e+02
  1.163896e+01    8.502654e+02
  1.164951e+01    8.492881e+02
  1.166006e+01    8.483110e+02
  1.167060e+01    8.474133e+02
  1.168115e+01    8.455145e+02
  1.169170e+01    8.451985e+02
  1.170225e+01    8.463040e+02
  1.171279e+01    8.454791e+02
  1.172334e+01    8.442792e+02
  1.173389e+01    8.444898e+02
  1.174444e+01    8.443160e+02
  1.175498e+01    8.429025e+02
  1.176553e+01    8.425485e+02
  1.177608e+01    8.426685e+02
  1.178663e+01    8.425844e+02
  1.179717e+01    8.417780e+02
  1.180772e+01    8.407209e+02
  1.181827e+01    8.411954e+02
  1.182881e+01    8.411168e+02
  1.183936e+01    8.395627e+02
  1.184991e+01    8.394890e+02
  1.186046e+01    8.396929e+02
  1.187100e+01    8.388922e+02
  1.188155e+01    8.376584e+02
  1.189210e+01    8.367203e+02
  1.190265e+01    8.366707e+02
  1.191319e+01    8.349741e+02
  1.192374e+01    8.325731e+02
  1.193429e+01    8.314881e+02
  1.194484e+01    8.299004e+02
  1.195538e+01    8.283943e+02
  1.196593e+01    8.267363e+02
  1.197648e+01    8.260938e+02
  1.198702e+01    8.254426e+02
  1.199757e+01    8.220252e+02
  1.200812e+01    8.199079e+02
  1.201867e+01    8.194405e+02
  1.202921e+01    8.179551e+02
  1.203976e+01    8.159009e+02
  1.205031e+01    8.155241e+02
  1.206086e+01    8.158268e+02
  1.207140e+01    8.143904e+02
  1.208195e+01    8.135209e+02
  1.209250e+01    8.127297e+02
  1.210304e+01    8.124915e+02
  1.211359e+01    8.105090e+02
  1.212414e+01    8.083337e+02
  1.213469e+01    8.071448e+02
  1.214523e+01    8.052105e+02
  1.215578e+01    8.024639e+02
  1.216633e+01    8.010723e+02
  1.217688e+01    8.007829e+02
  1.218742e+01    7.989760e+02
  1.219797e+01    7.967766e+02
  1.220852e+01    7.959689e+02
  1.221907e+01    7.944553e+02
  1.222961e+01    7.925496e+02
  1.224016e+01    7.907403e+02
  1.225071e+01    7.890654e+02
  1.226125e+01    7.889960e+02
  1.227180e+01    7.855386e+02
  1.228235e+01    7.843277e+02
  1.229290e+01    7.834694e+02
  1.230344e+01    7.813885e+02
  1.231399e+01    7.786612e+02
  1.232454e+01    7.765544e+02
  1.233509e+01    7.762101e+02
  1.234563e+01    7.745999e+02
  1.235618e+01    7.732714e+02
  1.236673e+01    7.730048e+02
  1.237727e+01    7.729595e+02
  1.238782e+01    7.714738e+02
  1.239837e+01    7.700729e+02
  1.240892e+01    7.701370e+02
  1.241946e+01    7.699108e+02
  1.243001e+01    7.677194e+02
  1.244056e+01    7.675992e+02
  1.245111e+01    7.679493e+02
  1.246165e+01    7.665337e+02
  1.247220e+01    7.651960e+02
  1.248275e+01    7.650569e+02
  1.249330e+01    7.650001e+02
  1.250384e+01    7.642161e+02
  1.251439e+01    7.626645e+02
  1.252494e+01    7.619311e+02
  1.253548e+01    7.614457e+02
  1.254603e+01    7.597654e+02
  1.255658e+01    7.574083e+02
  1.256713e+01    7.565938e+02
  1.257767e+01    7.545432e+02
  1.258822e+01    7.524236e+02
  1.259877e+01    7.516910e+02
  1.260932e+01    7.523447e+02
  1.261986e+01    7.513737e+02
  1.263041e+01    7.506943e+02
  1.264096e+01    7.493161e+02
  1.265151e+01    7.489737e+02
  1.266205e+01    7.489327e+02
  1.267260e+01    7.474412e+02
  1.268315e+01    7.475634e+02
  1.269369e+01    7.480688e+02
  1.270424e+01    7.465386e+02
  1.271479e+01    7.463828e+02
  1.272534e+01    7.469286e+02
  1.273588e+01    7.459921e+02
  1.274643e+01    7.437235e+02
  1.275698e+01    7.412866e+02
  1.276753e+01    7.410931e+02
  1.277807e+01    7.385887e+02
  1.278862e+01    7.373085e+02
  1.279917e+01    7.377252e+02
  1.280971e+01    7.375461e+02
  1.282026e+01    7.371668e+02
  1.283081e+01    7.369750e+02
  1.284136e+01    7.358445e+02
  1.285190e+01    7.357462e+02
  1.286245e+01    7.348732e+02
  1.287300e+01    7.351934e+02
  1.288355e+01    7.348375e+02
  1.289409e+01    7.345366e+02
  1.290464e+01    7.330068e+02
  1.291519e+01    7.316189e+02
  1.292574e+01    7.313628e+02
  1.293628e+01    7.313177e+02
  1.294683e+01    7.301145e+02
  1.295738e+01    7.310806e+02
  1.296792e+01    7.311083e+02
  1.297847e+01    7.297614e+02
  1.298902e+01    7.293859e+02
  1.299957e+01    7.296198e+02
  1.301011e+01    7.292206e+02
  1.302066e+01    7.281088e+02
  1.303121e+01    7.280374e+02
  1.304176e+01    7.278364e+02
  1.305230e+01    7.267026e+02
  1.306285e+01    7.263441e+02
  1.307340e+01    7.265871e+02
  1.308395e+01    7.265602e+02
  1.309449e+01    7.257010e+02
  1.310504e+01    7.246866e+02
  1.311559e+01    7.241400e+02
  1.312613e+01    7.236490e+02
  1.313668e+01    7.222415e+02
  1.314723e+01    7.211660e+02
  1.315778e+01    7.212217e+02
  1.316832e+01    7.206191e+02
  1.317887e+01    7.192665e+02
  1.318942e+01    7.195291e+02
  1.319997e+01    7.200500e+02
  1.321051e+01    7.188412e+02
  1.322106e+01    7.180338e+02
  1.323161e+01    7.180485e+02
  1.324215e+01    7.175437e+02
  1.325270e+01    7.166093e+02
  1.326325e+01    7.165519e+02
  1.327380e+01    7.167667e+02
  1.328434e+01    7.171438e+02
  1.329489e+01    7.175792e+02
  1.330544e+01    7.188177e+02
  1.331599e+01    7.209460e+02
  1.332653e+01    7.225408e+02
  1.333708e+01    7.236577e+02
  1.334763e+01    7.264795e+02
  1.335818e+01    7.307049e+02
  1.336872e+01    7.327997e+02
  1.337927e+01    7.385363e+02
  1.338982e+01    7.457120e+02
  1.340036e+01    7.531683e+02
  1.341091e+01    7.615858e+02
  1.342146e+01    7.741915e+02
  1.343201e+01    7.907277e+02
  1.344255e+01    8.133336e+02
  1.345310e+01    8.458110e+02
  1.346365e+01    8.957232e+02
  1.347420e+01    9.871140e+02
  1.348474e+01    1.196965e+03
  1.349529e+01    1.726050e+03
  1.350584e+01    3.122079e+03
  1.351639e+01    6.384288e+03
  1.352693e+01    1.206952e+04
  1.353748e+01    2.019796e+04
  1.354803e+01    2.867238e+04
  1.355857e+01    3.519664e+04
  1.356912e+01    3.696124e+04
  1.357967e+01    3.381884e+04
  1.359022e+01    2.729614e+04
  1.360076e+01    1.951800e+04
  1.361131e+01    1.209380e+04
  1.362186e+01    7.031895e+03
  1.363241e+01    3.796904e+03
  1.364295e+01    2.098009e+03
  1.365350e+01    1.363811e+03
  1.366405e+01    1.055925e+03
  1.367459e+01    9.198244e+02
  1.368514e+01    8.534674e+02
  1.369569e+01    8.135577e+02
  1.370624e+01    7.870479e+02
  1.371678e+01    7.652598e+02
  1.372733e+01    7.505364e+02
  1.373788e+01    7.373777e+02
  1.374843e+01    7.271680e+02
  1.375897e+01    7.187015e+02
  1.376952e+01    7.098578e+02
  1.378007e+01    7.035238e+02
  1.379062e+01    6.972323e+02
  1.380116e+01    6.913677e+02
  1.381171e+01    6.869339e+02
  1.382226e+01    6.832632e+02
  1.383280e+01    6.791425e+02
  1.384335e+01    6.760230e+02
  1.385390e+01    6.729925e+02
  1.386445e+01    6.707791e+02
  1.387499e+01    6.685220e+02
  1.388554e+01    6.657366e+02
  1.389609e+01    6.649952e+02
  1.390664e+01    6.625991e+02
  1.391718e+01    6.598314e+02
  1.392773e+01    6.585416e+02
  1.393828e+01    6.564147e+02
  1.394883e+01    6.552780e+02
  1.395937e+01    6.530302e+02
  1.396992e+01    6.523869e+02
  1.398047e+01    6.518522e+02
  1.399101e+01    6.498749e+02
  1.400156e+01    6.487834e+02
  1.401211e+01    6.479830e+02
  1.402266e+01    6.464373e+02
  1.403320e+01    6.445159e+02
  1.404375e+01    6.433318e+02
  1.405430e+01    6.429003e+02
  1.406485e+01    6.413264e+02
  1.407539e+01    6.400894e+02
  1.408594e+01    6.392949e+02
  1.409649e+01    6.383625e+02
  1.410703e+01    6.363087e+02
  1.411758e+01    6.348351e+02
  1.412813e+01    6.351216e+02
  1.413868e+01    6.340197e+02
  1.414922e+01    6.338870e+02
  1.415977e+01    6.330624e+02
  1.417032e+01    6.324426e+02
  1.418087e+01    6.313063e+02
  1.419141e+01    6.295257e+02
  1.420196e+01    6.283773e+02
  1.421251e+01    6.284158e+02
  1.422306e+01    6.279647e+02
  1.423360e+01    6.275670e+02
  1.424415e+01    6.276115e+02
  1.425470e+01    6.268019e+02
  1.426524e+01    6.252894e+02
  1.427579e+01    6.243542e+02
  1.428634e+01    6.242369e+02
  1.429689e+01    6.233906e+02
  1.430743e+01    6.223505e+02
  1.431798e+01    6.220446e+02
  1.432853e+01    6.212565e+02
  1.433908e+01    6.200363e+02
  1.434962e+01    6.188123e+02
  1.436017e+01    6.181511e+02
  1.437072e+01    6.178862e+02
  1.438126e+01    6.169287e+02
  1.439181e+01    6.162167e+02
  1.440236e+01    6.162450e+02
  1.441291e+01    6.154109e+02
  1.442345e+01    6.135191e+02
  1.443400e+01    6.125742e+02
  1.444455e+01    6.125822e+02
  1.445510e+01    6.114174e+02
  1.446564e+01    6.100355e+02
  1.447619e+01    6.105773e+02
  1.448674e+01    6.102780e+02
  1.449729e+01    6.091167e+02
  1.450783e+01    6.079991e+02
  1.451838e+01    6.075223e+02
  1.452893e+01    6.064154e+02
  1.453947e+01    6.049335e+02
  1.455002e+01    6.052480e+02
  1.456057e+01    6.047190e+02
  1.457112e+01    6.037716e+02
  1.458166e+01    6.027155e+02
  1.459221e+01    6.022178e+02
  1.460276e+01    6.018215e+02
  1.461331e+01    6.004840e+02
  1.462385e+01    6.006016e+02
  1.463440e+01    6.003613e+02
  1.464495e+01    5.988182e+02
  1.465550e+01    5.980206e+02
  1.466604e+01    5.970400e+02
  1.467659e+01    5.965643e+02
  1.468714e+01    5.957673e+02
  1.469768e+01    5.944709e+02
  1.470823e+01    5.948914e+02
  1.471878e+01    5.938102e+02
  1.472933e+01    5.927888e+02
  1.473987e+01    5.931741e+02
  1.475042e+01    5.923122e+02
  1.476097e+01    5.917546e+02
  1.477152e+01    5.912449e+02
  1.478206e+01    5.908510e+02
  1.479261e+01    5.903618e+02
  1.480316e+01    5.894062e+02
  1.481370e+01    5.881428e+02
  1.482425e+01    5.880651e+02
  1.483480e+01    5.870657e+02
  1.484535e+01    5.854127e+02
  1.485589e+01    5.853604e+02
  1.486644e+01    5.858396e+02
  1.487699e+01    5.848820e+02
  1.488754e+01    5.841490e+02
  1.489808e+01    5.838844e+02
  1.490863e+01    5.828594e+02
  1.491918e+01    5.821389e+02
  1.492973e+01    5.815580e+02
  1.494027e+01    5.810291e+02
  1.495082e+01    5.810975e+02
  1.496137e+01    5.794843e+02
  1.497191e+01    5.785529e+02
  1.498246e+01    5.774747e+02
  1.499301e+01    5.766020e+02
  1.500356e+01    5.760492e+02
  1.501410e+01    5.759709e+02
  1.502465e+01    5.757288e+02
  1.503520e+01    5.751263e+02
  1.504575e+01    5.746987e+02
  1.505629e+01    5.745477e+02
  1.506684e+01    5.742856e+02
  1.507739e+01    5.734359e+02
  1.508794e+01    5.730945e+02
  1.509848e+01    5.731411e+02
  1.510903e+01    5.723718e+02
  1.511958e+01    5.709885e+02
  1.513012e+01    5.702092e+02
  1.514067e+01    5.695572e+02
  1.515122e+01    5.685312e+02
  1.516177e+01    5.685280e+02
  1.517231e+01    5.681366e+02
  1.518286e+01    5.677874e+02
  1.519341e+01    5.671231e+02
  1.520396e+01    5.667798e+02
  1.521450e+01    5.665403e+02
  1.522505e+01    5.665773e+02
  1.523560e+01    5.660880e+02
  1.524614e+01    5.651872e+02
  1.525669e+01    5.642644e+02
  1.526724e+01    5.629713e+02
  1.527779e+01    5.618361e+02
  1.528833e+01    5.614619e+02
  1.529888e+01    5.604617e+02
  1.530943e+01    5.593412e+02
  1.531998e+01    5.588819e+02
  1.533052e+01    5.576630e+02
  1.534107e+01    5.567083e+02
  1.535162e+01    5.565251e+02
  1.536217e+01    5.559977e+02
  1.537271e+01    5.561100e+02
  1.538326e+01    5.549785e+02
  1.539381e+01    5.552677e+02
  1.540435e+01    5.555608e+02
  1.541490e+01    5.545513e+02
  1.542545e+01    5.536229e+02
  1.543600e+01    5.536288e+02
  1.544654e+01    5.525417e+02
  1.545709e+01    5.519810e+02
  1.546764e+01    5.523806e+02
  1.547819e+01    5.520330e+02
  1.548873e+01    5.515995e+02
  1.549928e+01    5.502104e+02
  1.550983e+01    5.496382e+02
  1.552038e+01    5.493010e+02
  1.553092e+01    5.488132e+02
  1.554147e+01    5.480915e+02
  1.555202e+01    5.477889e+02
  1.556256e+01    5.479628e+02
  1.557311e+01    5.480774e+02
  1.558366e+01    5.465468e+02
  1.559421e+01    5.454956e+02
  1.560475e+01    5.439728e+02
  1.561530e+01    5.403999e+02
  1.562585e+01    5.301722e+02
  1.563640e+01    5.231086e+02
  1.564694e+01    5.182402e+02
  1.565749e+01    5.133076e+02
  1.566804e+01    5.092718e+02
  1.567858e+01    5.061642e+02
  1.568913e+01    5.030034e+02
  1.569968e+01    4.993482e+02
  1.571023e+01    4.971740e+02
  1.572077e+01    4.945789e+02
  1.573132e+01    4.919878e+02
  1.574187e+01    4.891842e+02
  1.575242e+01    4.866500e+02
  1.576296e+01    4.847589e+02
  1.577351e+01    4.816284e+02
  1.578406e+01    4.796061e+02
  1.579461e+01    4.783416e+02
  1.580515e+01    4.756364e+02
  1.581570e+01    4.730019e+02
  1.582625e+01    4.716345e+02
  1.583679e+01    4.697264e+02
  1.584734e+01    4.675874e+02
  1.585789e+01    4.661637e+02
  1.586844e+01    4.645007e+02
  1.587898e+01    4.627326e+02
  1.588953e+01    4.603930e+02
  1.590008e+01    4.593304e+02
  1.591063e+01    4.581871e+02
  1.592117e+01    4.559950e+02
  1.593172e+01    4.544247e+02
  1.594227e+01    4.535200e+02
  1.595281e+01    4.513929e+02
  1.596336e+01    4.490898e+02
  1.597391e+01    4.477695e+02
  1.598446e+01    4.459449e+02
  1.599500e+01    4.435723e+02
  1.600555e+01    4.415049e+02
  1.601610e+01    4.412045e+02
  1.602665e+01    4.400619e+02
  1.603719e+01    4.380952e+02
  1.604774e+01    4.368178e+02
  1.605829e+01    4.355902e+02
  1.606884e+01    4.344897e+02
  1.607938e+01    4.329409e+02
  1.608993e+01    4.323460e+02
  1.610048e+01    4.317538e+02
  1.611102e+01    4.302834e+02
  1.612157e+01    4.285042e+02
  1.613212e+01    4.279755e+02
  1.614267e+01    4.266214e+02
  1.615321e+01    4.254155e+02
  1.616376e+01    4.247440e+02
  1.617431e+01    4.232744e+02
  1.618486e+01    4.221476e+02
  1.619540e+01    4.201072e+02
  1.620595e+01    4.193414e+02
  1.621650e+01    4.179598e+02
  1.622705e+01    4.165030e+02
  1.623759e+01    4.152522e+02
