# == pyFAI calibration ==
# Distance Sample to Detector: 0.13913339014869006 m
# PONI: 2.854e-01, 1.239e-01 m
# Rotations: 0.000084 0.001762 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 139.134 mm
# Center: x=720.118, y=1660.728 pix
# Tilt: 0.101 deg  TiltPlanRot: 92.738 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.943698029978349e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_000_00_0001p.xy
#       2th_deg             I 
  1.237281e+00    3.719087e+02
  1.250514e+00    3.956398e+02
  1.263747e+00    4.328839e+02
  1.276980e+00    4.546206e+02
  1.290213e+00    4.767953e+02
  1.303446e+00    5.154285e+02
  1.316679e+00    5.483558e+02
  1.329912e+00    5.946587e+02
  1.343145e+00    6.311795e+02
  1.356378e+00    6.606078e+02
  1.369611e+00    6.910078e+02
  1.382844e+00    7.240340e+02
  1.396077e+00    7.607386e+02
  1.409310e+00    7.920092e+02
  1.422543e+00    8.223587e+02
  1.435776e+00    8.409156e+02
  1.449009e+00    8.759581e+02
  1.462242e+00    9.021058e+02
  1.475474e+00    9.384982e+02
  1.488707e+00    9.720105e+02
  1.501940e+00    9.798600e+02
  1.515173e+00    1.010190e+03
  1.528406e+00    1.032666e+03
  1.541639e+00    1.065741e+03
  1.554872e+00    1.094523e+03
  1.568105e+00    1.104297e+03
  1.581338e+00    1.123860e+03
  1.594571e+00    1.149099e+03
  1.607804e+00    1.175028e+03
  1.621037e+00    1.201697e+03
  1.634270e+00    1.217220e+03
  1.647503e+00    1.226819e+03
  1.660736e+00    1.248677e+03
  1.673969e+00    1.271691e+03
  1.687202e+00    1.302051e+03
  1.700435e+00    1.323737e+03
  1.713668e+00    1.321849e+03
  1.726901e+00    1.345881e+03
  1.740134e+00    1.368794e+03
  1.753367e+00    1.394491e+03
  1.766599e+00    1.420051e+03
  1.779832e+00    1.424915e+03
  1.793065e+00    1.435096e+03
  1.806298e+00    1.458033e+03
  1.819531e+00    1.479773e+03
  1.832764e+00    1.504725e+03
  1.845997e+00    1.515394e+03
  1.859230e+00    1.518954e+03
  1.872463e+00    1.544904e+03
  1.885696e+00    1.563560e+03
  1.898929e+00    1.589806e+03
  1.912162e+00    1.606806e+03
  1.925395e+00    1.596713e+03
  1.938628e+00    1.614464e+03
  1.951861e+00    1.634275e+03
  1.965094e+00    1.657076e+03
  1.978327e+00    1.676962e+03
  1.991560e+00    1.674696e+03
  2.004793e+00    1.685762e+03
  2.018026e+00    1.706379e+03
  2.031259e+00    1.721664e+03
  2.044492e+00    1.736199e+03
  2.057724e+00    1.742061e+03
  2.070957e+00    1.737993e+03
  2.084190e+00    1.762515e+03
  2.097423e+00    1.780369e+03
  2.110656e+00    1.802227e+03
  2.123889e+00    1.818855e+03
  2.137122e+00    1.813584e+03
  2.150355e+00    1.835500e+03
  2.163588e+00    1.852196e+03
  2.176821e+00    1.872211e+03
  2.190054e+00    1.892617e+03
  2.203287e+00    1.894732e+03
  2.216520e+00    1.902108e+03
  2.229753e+00    1.918038e+03
  2.242986e+00    1.938216e+03
  2.256219e+00    1.957679e+03
  2.269452e+00    1.965318e+03
  2.282685e+00    1.956428e+03
  2.295918e+00    1.977248e+03
  2.309151e+00    1.992906e+03
  2.322384e+00    2.012509e+03
  2.335617e+00    2.021544e+03
  2.348850e+00    2.009504e+03
  2.362082e+00    2.024426e+03
  2.375315e+00    2.042302e+03
  2.388548e+00    2.057527e+03
  2.401781e+00    2.075026e+03
  2.415014e+00    2.074083e+03
  2.428247e+00    2.079565e+03
  2.441480e+00    2.096972e+03
  2.454713e+00    2.108840e+03
  2.467946e+00    2.124509e+03
  2.481179e+00    2.130507e+03
  2.494412e+00    2.121655e+03
  2.507645e+00    2.139483e+03
  2.520878e+00    2.148369e+03
  2.534111e+00    2.163872e+03
  2.547344e+00    2.178665e+03
  2.560577e+00    2.168560e+03
  2.573810e+00    2.180795e+03
  2.587043e+00    2.192414e+03
  2.600276e+00    2.208617e+03
  2.613509e+00    2.223058e+03
  2.626742e+00    2.219308e+03
  2.639975e+00    2.219914e+03
  2.653207e+00    2.232460e+03
  2.666440e+00    2.247319e+03
  2.679673e+00    2.264414e+03
  2.692906e+00    2.269941e+03
  2.706139e+00    2.258371e+03
  2.719372e+00    2.274304e+03
  2.732605e+00    2.286973e+03
  2.745838e+00    2.299831e+03
  2.759071e+00    2.306445e+03
  2.772304e+00    2.290243e+03
  2.785537e+00    2.298371e+03
  2.798770e+00    2.313487e+03
  2.812003e+00    2.329032e+03
  2.825236e+00    2.337827e+03
  2.838469e+00    2.333897e+03
  2.851702e+00    2.335391e+03
  2.864935e+00    2.351676e+03
  2.878168e+00    2.361940e+03
  2.891401e+00    2.372869e+03
  2.904634e+00    2.373874e+03
  2.917867e+00    2.362979e+03
  2.931100e+00    2.377457e+03
  2.944332e+00    2.388188e+03
  2.957565e+00    2.399760e+03
  2.970798e+00    2.408176e+03
  2.984031e+00    2.395730e+03
  2.997264e+00    2.407114e+03
  3.010497e+00    2.416619e+03
  3.023730e+00    2.423654e+03
  3.036963e+00    2.429572e+03
  3.050196e+00    2.426317e+03
  3.063429e+00    2.426925e+03
  3.076662e+00    2.439040e+03
  3.089895e+00    2.445932e+03
  3.103128e+00    2.459244e+03
  3.116361e+00    2.464078e+03
  3.129594e+00    2.450801e+03
  3.142827e+00    2.461152e+03
  3.156060e+00    2.469528e+03
  3.169293e+00    2.478999e+03
  3.182526e+00    2.491014e+03
  3.195759e+00    2.479792e+03
  3.208992e+00    2.485257e+03
  3.222225e+00    2.492795e+03
  3.235457e+00    2.502385e+03
  3.248690e+00    2.512376e+03
  3.261923e+00    2.506309e+03
  3.275156e+00    2.502300e+03
  3.288389e+00    2.510058e+03
  3.301622e+00    2.520177e+03
  3.314855e+00    2.529117e+03
  3.328088e+00    2.533610e+03
  3.341321e+00    2.519527e+03
  3.354554e+00    2.534077e+03
  3.367787e+00    2.543519e+03
  3.381020e+00    2.554463e+03
  3.394253e+00    2.563802e+03
  3.407486e+00    2.547862e+03
  3.420719e+00    2.553005e+03
  3.433952e+00    2.560737e+03
  3.447185e+00    2.568954e+03
  3.460418e+00    2.574316e+03
  3.473651e+00    2.565316e+03
  3.486884e+00    2.562987e+03
  3.500117e+00    2.572641e+03
  3.513350e+00    2.580740e+03
  3.526582e+00    2.587815e+03
  3.539815e+00    2.588378e+03
  3.553048e+00    2.575980e+03
  3.566281e+00    2.587596e+03
  3.579514e+00    2.595463e+03
  3.592747e+00    2.602686e+03
  3.605980e+00    2.608528e+03
  3.619213e+00    2.594151e+03
  3.632446e+00    2.601287e+03
  3.645679e+00    2.610141e+03
  3.658912e+00    2.617831e+03
  3.672145e+00    2.623200e+03
  3.685378e+00    2.617061e+03
  3.698611e+00    2.615328e+03
  3.711844e+00    2.625825e+03
  3.725077e+00    2.633766e+03
  3.738310e+00    2.642084e+03
  3.751543e+00    2.643597e+03
  3.764776e+00    2.631580e+03
  3.778009e+00    2.644148e+03
  3.791242e+00    2.650726e+03
  3.804475e+00    2.659433e+03
  3.817708e+00    2.664511e+03
  3.830940e+00    2.651172e+03
  3.844173e+00    2.658978e+03
  3.857406e+00    2.664794e+03
  3.870639e+00    2.669888e+03
  3.883872e+00    2.671741e+03
  3.897105e+00    2.666013e+03
  3.910338e+00    2.662863e+03
  3.923571e+00    2.670384e+03
  3.936804e+00    2.673610e+03
  3.950037e+00    2.678492e+03
  3.963270e+00    2.681802e+03
  3.976503e+00    2.670201e+03
  3.989736e+00    2.679834e+03
  4.002969e+00    2.684552e+03
  4.016202e+00    2.690080e+03
  4.029435e+00    2.697925e+03
  4.042668e+00    2.685778e+03
  4.055901e+00    2.692087e+03
  4.069134e+00    2.698194e+03
  4.082367e+00    2.703837e+03
  4.095600e+00    2.710462e+03
  4.108833e+00    2.705036e+03
  4.122065e+00    2.702202e+03
  4.135298e+00    2.707734e+03
  4.148531e+00    2.713747e+03
  4.161764e+00    2.718661e+03
  4.174997e+00    2.721135e+03
  4.188230e+00    2.711347e+03
  4.201463e+00    2.718014e+03
  4.214696e+00    2.721570e+03
  4.227929e+00    2.725410e+03
  4.241162e+00    2.728839e+03
  4.254395e+00    2.715730e+03
  4.267628e+00    2.720026e+03
  4.280861e+00    2.723542e+03
  4.294094e+00    2.729970e+03
  4.307327e+00    2.738436e+03
  4.320560e+00    2.732910e+03
  4.333793e+00    2.735040e+03
  4.347026e+00    2.741077e+03
  4.360259e+00    2.743706e+03
  4.373492e+00    2.753908e+03
  4.386725e+00    2.755211e+03
  4.399958e+00    2.744714e+03
  4.413190e+00    2.747811e+03
  4.426423e+00    2.750589e+03
  4.439656e+00    2.759217e+03
  4.452889e+00    2.764263e+03
  4.466122e+00    2.747166e+03
  4.479355e+00    2.753045e+03
  4.492588e+00    2.759927e+03
  4.505821e+00    2.767106e+03
  4.519054e+00    2.775977e+03
  4.532287e+00    2.767851e+03
  4.545520e+00    2.766189e+03
  4.558753e+00    2.771731e+03
  4.571986e+00    2.773877e+03
  4.585219e+00    2.777666e+03
  4.598452e+00    2.773955e+03
  4.611685e+00    2.764102e+03
  4.624918e+00    2.769222e+03
  4.638151e+00    2.774380e+03
  4.651384e+00    2.782462e+03
  4.664617e+00    2.784440e+03
  4.677850e+00    2.768248e+03
  4.691083e+00    2.773885e+03
  4.704315e+00    2.778462e+03
  4.717548e+00    2.788776e+03
  4.730781e+00    2.793879e+03
  4.744014e+00    2.784770e+03
  4.757247e+00    2.786370e+03
  4.770480e+00    2.791868e+03
  4.783713e+00    2.796717e+03
  4.796946e+00    2.799810e+03
  4.810179e+00    2.792311e+03
  4.823412e+00    2.780135e+03
  4.836645e+00    2.786307e+03
  4.849878e+00    2.791358e+03
  4.863111e+00    2.798196e+03
  4.876344e+00    2.801792e+03
  4.889577e+00    2.784823e+03
  4.902810e+00    2.793430e+03
  4.916043e+00    2.800162e+03
  4.929276e+00    2.805690e+03
  4.942509e+00    2.807569e+03
  4.955742e+00    2.797633e+03
  4.968975e+00    2.800263e+03
  4.982208e+00    2.807750e+03
  4.995440e+00    2.812837e+03
  5.008673e+00    2.818406e+03
  5.021906e+00    2.815062e+03
  5.035139e+00    2.812241e+03
  5.048372e+00    2.817042e+03
  5.061605e+00    2.821227e+03
  5.074838e+00    2.823540e+03
  5.088071e+00    2.821767e+03
  5.101304e+00    2.805727e+03
  5.114537e+00    2.812174e+03
  5.127770e+00    2.818169e+03
  5.141003e+00    2.821158e+03
  5.154236e+00    2.825030e+03
  5.167469e+00    2.815248e+03
  5.180702e+00    2.819015e+03
  5.193935e+00    2.827541e+03
  5.207168e+00    2.829904e+03
  5.220401e+00    2.832344e+03
  5.233634e+00    2.824812e+03
  5.246867e+00    2.822234e+03
  5.260100e+00    2.828540e+03
  5.273333e+00    2.829840e+03
  5.286566e+00    2.830990e+03
  5.299798e+00    2.828725e+03
  5.313031e+00    2.818423e+03
  5.326264e+00    2.826287e+03
  5.339497e+00    2.831144e+03
  5.352730e+00    2.835736e+03
  5.365963e+00    2.839512e+03
  5.379196e+00    2.828612e+03
  5.392429e+00    2.834482e+03
  5.405662e+00    2.838805e+03
  5.418895e+00    2.842178e+03
  5.432128e+00    2.842508e+03
  5.445361e+00    2.837607e+03
  5.458594e+00    2.838819e+03
  5.471827e+00    2.845132e+03
  5.485060e+00    2.847071e+03
  5.498293e+00    2.847821e+03
  5.511526e+00    2.847737e+03
  5.524759e+00    2.841161e+03
  5.537992e+00    2.848886e+03
  5.551225e+00    2.851479e+03
  5.564458e+00    2.853089e+03
  5.577691e+00    2.856104e+03
  5.590923e+00    2.847111e+03
  5.604156e+00    2.854686e+03
  5.617389e+00    2.857211e+03
  5.630622e+00    2.857855e+03
  5.643855e+00    2.861945e+03
  5.657088e+00    2.852929e+03
  5.670321e+00    2.856118e+03
  5.683554e+00    2.860411e+03
  5.696787e+00    2.861841e+03
  5.710020e+00    2.864053e+03
  5.723253e+00    2.859721e+03
  5.736486e+00    2.854414e+03
  5.749719e+00    2.859099e+03
  5.762952e+00    2.861055e+03
  5.776185e+00    2.861366e+03
  5.789418e+00    2.862298e+03
  5.802651e+00    2.852432e+03
  5.815884e+00    2.859147e+03
  5.829117e+00    2.861526e+03
  5.842350e+00    2.865007e+03
  5.855583e+00    2.867563e+03
  5.868816e+00    2.859555e+03
  5.882048e+00    2.862513e+03
  5.895281e+00    2.865698e+03
  5.908514e+00    2.867902e+03
  5.921747e+00    2.868775e+03
  5.934980e+00    2.863823e+03
  5.948213e+00    2.863733e+03
  5.961446e+00    2.868489e+03
  5.974679e+00    2.867251e+03
  5.987912e+00    2.871828e+03
  6.001145e+00    2.873552e+03
  6.014378e+00    2.866325e+03
  6.027611e+00    2.871537e+03
  6.040844e+00    2.870760e+03
  6.054077e+00    2.874334e+03
  6.067310e+00    2.875729e+03
  6.080543e+00    2.868730e+03
  6.093776e+00    2.869953e+03
  6.107009e+00    2.871444e+03
  6.120242e+00    2.872733e+03
  6.133475e+00    2.877235e+03
  6.146708e+00    2.873254e+03
  6.159941e+00    2.874014e+03
  6.173173e+00    2.878729e+03
  6.186406e+00    2.877807e+03
  6.199639e+00    2.879287e+03
  6.212872e+00    2.881519e+03
  6.226105e+00    2.877589e+03
  6.239338e+00    2.882029e+03
  6.252571e+00    2.879950e+03
  6.265804e+00    2.880203e+03
  6.279037e+00    2.883745e+03
  6.292270e+00    2.873065e+03
  6.305503e+00    2.875978e+03
  6.318736e+00    2.876294e+03
  6.331969e+00    2.877846e+03
  6.345202e+00    2.881659e+03
  6.358435e+00    2.876406e+03
  6.371668e+00    2.877332e+03
  6.384901e+00    2.880258e+03
  6.398134e+00    2.882844e+03
  6.411367e+00    2.885966e+03
  6.424600e+00    2.885142e+03
  6.437833e+00    2.883195e+03
  6.451066e+00    2.887221e+03
  6.464299e+00    2.888312e+03
  6.477531e+00    2.890064e+03
  6.490764e+00    2.892507e+03
  6.503997e+00    2.881748e+03
  6.517230e+00    2.886878e+03
  6.530463e+00    2.884959e+03
  6.543696e+00    2.885774e+03
  6.556929e+00    2.892807e+03
  6.570162e+00    2.885929e+03
  6.583395e+00    2.888859e+03
  6.596628e+00    2.889942e+03
  6.609861e+00    2.893630e+03
  6.623094e+00    2.901042e+03
  6.636327e+00    2.895980e+03
  6.649560e+00    2.893824e+03
  6.662793e+00    2.895523e+03
  6.676026e+00    2.896988e+03
  6.689259e+00    2.900799e+03
  6.702492e+00    2.903617e+03
  6.715725e+00    2.897551e+03
  6.728958e+00    2.902841e+03
  6.742191e+00    2.903667e+03
  6.755424e+00    2.908069e+03
  6.768656e+00    2.915061e+03
  6.781889e+00    2.901654e+03
  6.795122e+00    2.906296e+03
  6.808355e+00    2.908097e+03
  6.821588e+00    2.911269e+03
  6.834821e+00    2.920024e+03
  6.848054e+00    2.914422e+03
  6.861287e+00    2.914218e+03
  6.874520e+00    2.916768e+03
  6.887753e+00    2.920292e+03
  6.900986e+00    2.926467e+03
  6.914219e+00    2.924748e+03
  6.927452e+00    2.922308e+03
  6.940685e+00    2.925805e+03
  6.953918e+00    2.928070e+03
  6.967151e+00    2.932700e+03
  6.980384e+00    2.935422e+03
  6.993617e+00    2.928868e+03
  7.006850e+00    2.932752e+03
  7.020083e+00    2.933815e+03
  7.033316e+00    2.940062e+03
  7.046549e+00    2.945309e+03
  7.059781e+00    2.935631e+03
  7.073014e+00    2.937247e+03
  7.086247e+00    2.939639e+03
  7.099480e+00    2.944094e+03
  7.112713e+00    2.948673e+03
  7.125946e+00    2.944502e+03
  7.139179e+00    2.943789e+03
  7.152412e+00    2.948386e+03
  7.165645e+00    2.951521e+03
  7.178878e+00    2.957826e+03
  7.192111e+00    2.955545e+03
  7.205344e+00    2.948501e+03
  7.218577e+00    2.949985e+03
  7.231810e+00    2.953229e+03
  7.245043e+00    2.959150e+03
  7.258276e+00    2.958630e+03
  7.271509e+00    2.948145e+03
  7.284742e+00    2.955876e+03
  7.297975e+00    2.960921e+03
  7.311208e+00    2.966625e+03
  7.324441e+00    2.972032e+03
  7.337674e+00    2.966796e+03
  7.350906e+00    2.970139e+03
  7.364139e+00    2.973444e+03
  7.377372e+00    2.978437e+03
  7.390605e+00    2.983401e+03
  7.403838e+00    2.981664e+03
  7.417071e+00    2.981148e+03
  7.430304e+00    2.983726e+03
  7.443537e+00    2.988320e+03
  7.456770e+00    2.993554e+03
  7.470003e+00    2.992543e+03
  7.483236e+00    2.988546e+03
  7.496469e+00    2.991204e+03
  7.509702e+00    2.996990e+03
  7.522935e+00    3.003593e+03
  7.536168e+00    3.007970e+03
  7.549401e+00    3.001086e+03
  7.562634e+00    3.007268e+03
  7.575867e+00    3.011142e+03
  7.589100e+00    3.017523e+03
  7.602333e+00    3.018948e+03
  7.615566e+00    3.013552e+03
  7.628799e+00    3.012632e+03
  7.642031e+00    3.013910e+03
  7.655264e+00    3.020041e+03
  7.668497e+00    3.026007e+03
  7.681730e+00    3.022922e+03
  7.694963e+00    3.022640e+03
  7.708196e+00    3.026596e+03
  7.721429e+00    3.031918e+03
  7.734662e+00    3.038119e+03
  7.747895e+00    3.039728e+03
  7.761128e+00    3.035699e+03
  7.774361e+00    3.041950e+03
  7.787594e+00    3.047277e+03
  7.800827e+00    3.054756e+03
  7.814060e+00    3.057606e+03
  7.827293e+00    3.049193e+03
  7.840526e+00    3.053068e+03
  7.853759e+00    3.057644e+03
  7.866992e+00    3.064088e+03
  7.880225e+00    3.067162e+03
  7.893458e+00    3.061806e+03
  7.906691e+00    3.063568e+03
  7.919924e+00    3.070413e+03
  7.933157e+00    3.076381e+03
  7.946389e+00    3.079239e+03
  7.959622e+00    3.075101e+03
  7.972855e+00    3.074751e+03
  7.986088e+00    3.079234e+03
  7.999321e+00    3.084284e+03
  8.012554e+00    3.088113e+03
  8.025787e+00    3.085943e+03
  8.039020e+00    3.081671e+03
  8.052253e+00    3.089525e+03
  8.065486e+00    3.098018e+03
  8.078719e+00    3.105649e+03
  8.091952e+00    3.111490e+03
  8.105185e+00    3.107052e+03
  8.118418e+00    3.115020e+03
  8.131651e+00    3.120013e+03
  8.144884e+00    3.126678e+03
  8.158117e+00    3.133713e+03
  8.171350e+00    3.129205e+03
  8.184583e+00    3.131343e+03
  8.197816e+00    3.134826e+03
  8.211049e+00    3.140027e+03
  8.224282e+00    3.140850e+03
  8.237514e+00    3.136341e+03
  8.250747e+00    3.133875e+03
  8.263980e+00    3.136631e+03
  8.277213e+00    3.141147e+03
  8.290446e+00    3.144974e+03
  8.303679e+00    3.145319e+03
  8.316912e+00    3.144121e+03
  8.330145e+00    3.150035e+03
  8.343378e+00    3.158887e+03
  8.356611e+00    3.165156e+03
  8.369844e+00    3.172292e+03
  8.383077e+00    3.167337e+03
  8.396310e+00    3.176396e+03
  8.409543e+00    3.185819e+03
  8.422776e+00    3.193009e+03
  8.436009e+00    3.197113e+03
  8.449242e+00    3.196250e+03
  8.462475e+00    3.203184e+03
  8.475708e+00    3.210243e+03
  8.488941e+00    3.215138e+03
  8.502174e+00    3.218850e+03
  8.515407e+00    3.215846e+03
  8.528639e+00    3.217982e+03
  8.541872e+00    3.225786e+03
  8.555105e+00    3.229931e+03
  8.568338e+00    3.233960e+03
  8.581571e+00    3.234298e+03
  8.594804e+00    3.232760e+03
  8.608037e+00    3.239132e+03
  8.621270e+00    3.245083e+03
  8.634503e+00    3.249371e+03
  8.647736e+00    3.252751e+03
  8.660969e+00    3.245926e+03
  8.674202e+00    3.251496e+03
  8.687435e+00    3.257433e+03
  8.700668e+00    3.260493e+03
  8.713901e+00    3.265095e+03
  8.727134e+00    3.259415e+03
  8.740367e+00    3.264743e+03
  8.753600e+00    3.273586e+03
  8.766833e+00    3.276293e+03
  8.780066e+00    3.281621e+03
  8.793299e+00    3.279451e+03
  8.806532e+00    3.281244e+03
  8.819764e+00    3.288789e+03
  8.832997e+00    3.292920e+03
  8.846230e+00    3.297778e+03
  8.859463e+00    3.298971e+03
  8.872696e+00    3.296786e+03
  8.885929e+00    3.302102e+03
  8.899162e+00    3.305984e+03
  8.912395e+00    3.309859e+03
  8.925628e+00    3.311545e+03
  8.938861e+00    3.305583e+03
  8.952094e+00    3.314525e+03
  8.965327e+00    3.320801e+03
  8.978560e+00    3.325921e+03
  8.991793e+00    3.333413e+03
  9.005026e+00    3.328917e+03
  9.018259e+00    3.335938e+03
  9.031492e+00    3.341418e+03
  9.044725e+00    3.344594e+03
  9.057958e+00    3.346782e+03
  9.071191e+00    3.342678e+03
  9.084424e+00    3.344830e+03
  9.097657e+00    3.348865e+03
  9.110889e+00    3.351365e+03
  9.124122e+00    3.358172e+03
  9.137355e+00    3.358288e+03
  9.150588e+00    3.361457e+03
  9.163821e+00    3.369765e+03
  9.177054e+00    3.373851e+03
  9.190287e+00    3.380416e+03
  9.203520e+00    3.378764e+03
  9.216753e+00    3.375569e+03
  9.229986e+00    3.384113e+03
  9.243219e+00    3.389811e+03
  9.256452e+00    3.393966e+03
  9.269685e+00    3.396656e+03
  9.282918e+00    3.393474e+03
  9.296151e+00    3.404473e+03
  9.309384e+00    3.410202e+03
  9.322617e+00    3.417738e+03
  9.335850e+00    3.425315e+03
  9.349083e+00    3.427712e+03
  9.362316e+00    3.441926e+03
  9.375549e+00    3.457746e+03
  9.388782e+00    3.475955e+03
  9.402015e+00    3.501807e+03
  9.415247e+00    3.534801e+03
  9.428480e+00    3.644559e+03
  9.441713e+00    3.877333e+03
  9.454946e+00    4.320483e+03
  9.468179e+00    5.368805e+03
  9.481412e+00    7.126323e+03
  9.494645e+00    9.810033e+03
  9.507878e+00    1.358412e+04
  9.521111e+00    1.834410e+04
  9.534344e+00    2.503756e+04
  9.547577e+00    3.114968e+04
  9.560810e+00    3.622618e+04
  9.574043e+00    3.927177e+04
  9.587276e+00    3.998594e+04
  9.600509e+00    3.787628e+04
  9.613742e+00    3.363601e+04
  9.626975e+00    2.770896e+04
  9.640208e+00    2.182038e+04
  9.653441e+00    1.704409e+04
  9.666674e+00    1.236041e+04
  9.679907e+00    8.712016e+03
  9.693140e+00    6.340012e+03
  9.706372e+00    4.969063e+03
  9.719605e+00    4.092629e+03
  9.732838e+00    3.768032e+03
  9.746071e+00    3.620949e+03
  9.759304e+00    3.533274e+03
  9.772537e+00    3.494311e+03
  9.785770e+00    3.474481e+03
  9.799003e+00    3.459397e+03
  9.812236e+00    3.440160e+03
  9.825469e+00    3.417539e+03
  9.838702e+00    3.405696e+03
  9.851935e+00    3.401076e+03
  9.865168e+00    3.394857e+03
  9.878401e+00    3.387623e+03
  9.891634e+00    3.377836e+03
  9.904867e+00    3.365740e+03
  9.918100e+00    3.365069e+03
  9.931333e+00    3.359651e+03
  9.944566e+00    3.354577e+03
  9.957799e+00    3.346684e+03
  9.971032e+00    3.333574e+03
  9.984265e+00    3.334289e+03
  9.997497e+00    3.328932e+03
  1.001073e+01    3.323213e+03
  1.002396e+01    3.319879e+03
  1.003720e+01    3.310030e+03
  1.005043e+01    3.312153e+03
  1.006366e+01    3.309804e+03
  1.007690e+01    3.306266e+03
  1.009013e+01    3.301880e+03
  1.010336e+01    3.293451e+03
  1.011659e+01    3.288389e+03
  1.012983e+01    3.284687e+03
  1.014306e+01    3.279736e+03
  1.015629e+01    3.273217e+03
  1.016953e+01    3.263455e+03
  1.018276e+01    3.260053e+03
  1.019599e+01    3.259034e+03
  1.020922e+01    3.256073e+03
  1.022246e+01    3.252602e+03
  1.023569e+01    3.246484e+03
  1.024892e+01    3.240517e+03
  1.026216e+01    3.240287e+03
  1.027539e+01    3.233960e+03
  1.028862e+01    3.229899e+03
  1.030186e+01    3.223092e+03
  1.031509e+01    3.213502e+03
